Employee ID,Employee Name,NRIC,DOB,DOJ,Department_ID,Modules Taught
NUS12938,,,1971-09-13T00:00:00Z,2014-06-16T00:00:00Z,IDEPT1423,
NUS12939,,,1985-12-14T00:00:00Z,2005-06-04T00:00:00Z,IDEPT2357,
NUS12940,,,1988-12-04T00:00:00Z,2003-12-23T00:00:00Z,IDEPT5881,
NUS12941,,,1985-12-24T00:00:00Z,2010-08-18T00:00:00Z,IDEPT4132,
NUS12942,,,1991-09-15T00:00:00Z,2004-03-10T00:00:00Z,IDEPT5528,
NUS12943,,,1990-12-14T00:00:00Z,2011-01-03T00:00:00Z,IDEPT2425,
NUS12944,,,1983-04-16T00:00:00Z,2008-04-14T00:00:00Z,IDEPT1388,
NUS12945,,,1982-02-03T00:00:00Z,2000-08-08T00:00:00Z,IDEPT5528,
NUS12946,,,1976-05-04T00:00:00Z,2002-05-19T00:00:00Z,IDEPT1142,
NUS12947,,,1982-05-16T00:00:00Z,2007-11-05T00:00:00Z,IDEPT5109,
NUS12948,,,1988-04-03T00:00:00Z,2010-01-24T00:00:00Z,IDEPT8313,
NUS12949,,,1988-06-21T00:00:00Z,2008-12-10T00:00:00Z,IDEPT7626,
NUS12950,,,1976-04-24T00:00:00Z,2000-10-18T00:00:00Z,IDEPT5528,
NUS12951,,,1988-11-08T00:00:00Z,2013-07-22T00:00:00Z,IDEPT1423,
NUS12952,,,1994-02-04T00:00:00Z,2014-05-20T00:00:00Z,IDEPT8598,
NUS12953,,,1970-06-06T00:00:00Z,2002-01-25T00:00:00Z,IDEPT8598,
NUS12954,,,1992-01-08T00:00:00Z,2005-12-11T00:00:00Z,IDEPT5528,
NUS12955,,,1982-10-12T00:00:00Z,2014-04-05T00:00:00Z,IDEPT1615,
NUS12956,,,1993-09-20T00:00:00Z,2005-01-27T00:00:00Z,IDEPT4938,
NUS12957,,,1990-05-30T00:00:00Z,2003-07-31T00:00:00Z,IDEPT8379,
NUS12958,,,1991-06-21T00:00:00Z,2010-03-03T00:00:00Z,IDEPT1537,
NUS12959,,,1984-06-18T00:00:00Z,2010-12-03T00:00:00Z,IDEPT2054,
NUS12960,,,1988-07-25T00:00:00Z,2003-05-17T00:00:00Z,IDEPT6347,
NUS12961,,,1973-12-26T00:00:00Z,2009-09-03T00:00:00Z,IDEPT3778,
NUS12962,,,1973-03-02T00:00:00Z,2013-06-20T00:00:00Z,IDEPT8379,
NUS12963,,,1985-12-27T00:00:00Z,2003-05-12T00:00:00Z,IDEPT8598,
NUS12964,,,1988-06-25T00:00:00Z,2001-05-10T00:00:00Z,IDEPT1825,
NUS12965,,,1985-06-04T00:00:00Z,2007-02-26T00:00:00Z,IDEPT3115,
NUS12966,,,1974-06-20T00:00:00Z,2004-11-24T00:00:00Z,IDEPT1367,
NUS12967,,,1994-06-27T00:00:00Z,1999-09-20T00:00:00Z,IDEPT2425,
NUS12968,,,1989-05-04T00:00:00Z,2000-03-12T00:00:00Z,IDEPT5881,
NUS12969,,,1986-10-12T00:00:00Z,2000-04-04T00:00:00Z,IDEPT4938,
NUS12970,,,1985-04-22T00:00:00Z,2010-04-25T00:00:00Z,IDEPT3062,
NUS12971,,,1969-12-14T00:00:00Z,2001-02-23T00:00:00Z,IDEPT3062,
NUS12972,,,1993-10-13T00:00:00Z,2006-04-29T00:00:00Z,IDEPT1378,
NUS12973,,,1991-09-05T00:00:00Z,2010-12-30T00:00:00Z,IDEPT5881,
NUS12974,,,1985-02-07T00:00:00Z,2002-12-07T00:00:00Z,IDEPT7005,
NUS12975,,,1983-02-21T00:00:00Z,2009-07-25T00:00:00Z,IDEPT4132,
NUS12976,,,1982-03-08T00:00:00Z,2001-09-01T00:00:00Z,IDEPT7005,
NUS12977,,,1972-06-07T00:00:00Z,2008-01-29T00:00:00Z,IDEPT5109,
NUS12978,,,1981-03-19T00:00:00Z,2013-07-08T00:00:00Z,IDEPT1423,
NUS12979,,,1973-11-23T00:00:00Z,2011-11-06T00:00:00Z,IDEPT3062,
NUS12980,,,1987-05-10T00:00:00Z,2002-08-25T00:00:00Z,IDEPT1378,
NUS12981,,,1976-01-11T00:00:00Z,2005-01-13T00:00:00Z,IDEPT1423,
NUS12982,,,1970-08-01T00:00:00Z,2014-02-14T00:00:00Z,IDEPT5127,
NUS12983,,,1979-03-19T00:00:00Z,2000-04-02T00:00:00Z,IDEPT8313,
NUS12984,,,1971-03-09T00:00:00Z,2004-12-22T00:00:00Z,IDEPT8313,
NUS12985,,,1987-12-31T00:00:00Z,2009-10-20T00:00:00Z,IDEPT4055,
NUS12986,,,1979-05-30T00:00:00Z,2007-05-15T00:00:00Z,IDEPT8598,
NUS12987,,,1990-03-02T00:00:00Z,2008-09-10T00:00:00Z,IDEPT1367,
NUS12988,,,1981-11-19T00:00:00Z,2010-09-30T00:00:00Z,IDEPT4670,
NUS12989,,,1977-02-23T00:00:00Z,2003-05-12T00:00:00Z,IDEPT4938,
NUS12990,,,1976-01-16T00:00:00Z,2008-01-27T00:00:00Z,IDEPT8313,
NUS12991,,,1978-08-01T00:00:00Z,2014-03-28T00:00:00Z,IDEPT7005,
NUS12992,,,1983-02-15T00:00:00Z,2008-05-02T00:00:00Z,IDEPT1388,
NUS12993,,,1991-12-02T00:00:00Z,2002-11-12T00:00:00Z,IDEPT1537,
NUS12994,,,1974-12-22T00:00:00Z,2003-12-17T00:00:00Z,IDEPT8379,
NUS12995,,,1988-09-12T00:00:00Z,2010-03-26T00:00:00Z,IDEPT3062,
NUS12996,,,1990-10-23T00:00:00Z,2008-07-13T00:00:00Z,IDEPT7783,
NUS12997,,,1973-11-11T00:00:00Z,2001-02-16T00:00:00Z,IDEPT3115,
NUS12998,,,1975-10-17T00:00:00Z,2007-02-09T00:00:00Z,IDEPT3062,
NUS12999,,,1985-12-16T00:00:00Z,2012-06-13T00:00:00Z,IDEPT3115,
NUS13000,,,1982-10-11T00:00:00Z,2009-03-17T00:00:00Z,IDEPT4938,
NUS13001,,,1980-04-22T00:00:00Z,2006-04-20T00:00:00Z,IDEPT1677,
NUS13002,,,1971-03-15T00:00:00Z,2007-09-08T00:00:00Z,IDEPT1615,
NUS13003,,,1977-10-20T00:00:00Z,2002-09-21T00:00:00Z,IDEPT8379,
NUS13004,,,1990-11-05T00:00:00Z,2010-08-29T00:00:00Z,IDEPT7783,
NUS13005,,,1984-12-18T00:00:00Z,2001-06-29T00:00:00Z,IDEPT5528,
NUS13006,,,1992-08-18T00:00:00Z,2007-04-27T00:00:00Z,IDEPT1615,
NUS13007,,,1973-10-10T00:00:00Z,2004-07-03T00:00:00Z,IDEPT5528,
NUS13008,,,1979-01-29T00:00:00Z,2013-07-07T00:00:00Z,IDEPT3115,
NUS13009,,,1973-12-26T00:00:00Z,2004-06-27T00:00:00Z,IDEPT4670,
NUS13010,,,1982-05-26T00:00:00Z,2009-07-18T00:00:00Z,IDEPT4670,
NUS13011,,,1973-09-29T00:00:00Z,2007-02-08T00:00:00Z,IDEPT7783,
NUS13012,,,1981-08-01T00:00:00Z,2012-12-16T00:00:00Z,IDEPT1537,
NUS13013,,,1979-02-17T00:00:00Z,2012-01-14T00:00:00Z,IDEPT2054,
NUS13014,,,1974-07-12T00:00:00Z,2011-03-14T00:00:00Z,IDEPT1533,
NUS13015,,,1985-09-03T00:00:00Z,2000-11-02T00:00:00Z,IDEPT3778,
NUS13016,,,1979-01-04T00:00:00Z,2002-01-22T00:00:00Z,IDEPT5127,
NUS13017,,,1976-10-16T00:00:00Z,2014-03-08T00:00:00Z,IDEPT1388,
NUS13018,,,1979-12-10T00:00:00Z,2005-08-22T00:00:00Z,IDEPT6347,
NUS13019,,,1978-02-24T00:00:00Z,2002-04-06T00:00:00Z,IDEPT5109,
NUS13020,,,1980-01-28T00:00:00Z,2003-08-15T00:00:00Z,IDEPT5881,
NUS13021,,,1992-09-20T00:00:00Z,2001-08-08T00:00:00Z,IDEPT7005,
NUS13022,,,1982-10-24T00:00:00Z,2006-03-21T00:00:00Z,IDEPT7626,
NUS13023,,,1971-05-16T00:00:00Z,2005-10-31T00:00:00Z,IDEPT1677,
NUS13024,,,1971-04-26T00:00:00Z,2007-10-15T00:00:00Z,IDEPT1378,
NUS13025,,,1993-11-05T00:00:00Z,2012-05-01T00:00:00Z,IDEPT3868,
NUS13026,,,1982-07-21T00:00:00Z,2013-11-12T00:00:00Z,IDEPT3868,
NUS13027,,,1970-02-15T00:00:00Z,2011-07-06T00:00:00Z,IDEPT4132,
NUS13028,,,1977-01-04T00:00:00Z,2000-08-26T00:00:00Z,IDEPT8598,
NUS13029,,,1978-04-13T00:00:00Z,2011-03-01T00:00:00Z,IDEPT3062,
NUS13030,,,1993-11-15T00:00:00Z,2012-09-18T00:00:00Z,IDEPT2601,
NUS13031,,,1980-06-05T00:00:00Z,2011-05-14T00:00:00Z,IDEPT2601,
NUS13032,,,1980-11-09T00:00:00Z,2010-07-27T00:00:00Z,IDEPT3115,
NUS13033,,,1990-09-16T00:00:00Z,2011-03-26T00:00:00Z,IDEPT1423,
NUS13034,,,1992-12-25T00:00:00Z,2001-01-06T00:00:00Z,IDEPT1388,
NUS13035,,,1983-08-07T00:00:00Z,2008-10-21T00:00:00Z,IDEPT2425,
NUS13036,,,1971-01-15T00:00:00Z,2008-01-07T00:00:00Z,IDEPT8598,
NUS13037,,,1987-01-04T00:00:00Z,2011-12-17T00:00:00Z,IDEPT5109,
NUS13038,,,1988-01-22T00:00:00Z,2001-02-19T00:00:00Z,IDEPT5881,
NUS13039,,,1993-11-13T00:00:00Z,2006-03-09T00:00:00Z,IDEPT8313,
NUS13040,,,1969-10-14T00:00:00Z,1999-08-20T00:00:00Z,IDEPT4938,
NUS13041,,,1994-04-26T00:00:00Z,2006-06-23T00:00:00Z,IDEPT8379,
NUS13042,,,1984-06-27T00:00:00Z,2003-06-11T00:00:00Z,IDEPT7626,
NUS13043,,,1976-07-23T00:00:00Z,2007-07-30T00:00:00Z,IDEPT7626,
NUS13044,,,1990-11-23T00:00:00Z,2002-11-18T00:00:00Z,IDEPT4132,
NUS13045,,,1978-05-06T00:00:00Z,2008-04-11T00:00:00Z,IDEPT8598,
NUS13046,,,1989-02-14T00:00:00Z,2005-09-23T00:00:00Z,IDEPT1367,
NUS13047,,,1972-08-27T00:00:00Z,2008-09-03T00:00:00Z,IDEPT8598,
NUS13048,,,1973-06-30T00:00:00Z,2001-11-24T00:00:00Z,IDEPT4670,
NUS13049,,,1981-06-29T00:00:00Z,2014-03-21T00:00:00Z,IDEPT5881,
NUS13050,,,1990-03-01T00:00:00Z,2013-08-08T00:00:00Z,IDEPT2357,
NUS13051,,,1974-06-02T00:00:00Z,2004-03-24T00:00:00Z,IDEPT5528,
NUS13052,,,1978-09-23T00:00:00Z,2004-04-05T00:00:00Z,IDEPT4055,
NUS13053,,,1985-11-01T00:00:00Z,2011-09-15T00:00:00Z,IDEPT3115,
NUS13054,,,1969-10-23T00:00:00Z,2012-11-25T00:00:00Z,IDEPT5408,
NUS13055,,,1989-08-31T00:00:00Z,2000-07-02T00:00:00Z,IDEPT2425,
NUS13056,,,1994-02-06T00:00:00Z,2012-03-01T00:00:00Z,IDEPT1142,
NUS13057,,,1972-07-20T00:00:00Z,2008-03-01T00:00:00Z,IDEPT2357,
NUS13058,,,1969-09-07T00:00:00Z,2001-10-29T00:00:00Z,IDEPT4055,
NUS13059,,,1976-02-27T00:00:00Z,2002-04-08T00:00:00Z,IDEPT3115,
NUS13060,,,1984-09-29T00:00:00Z,2001-07-24T00:00:00Z,IDEPT5881,
NUS13061,,,1970-07-28T00:00:00Z,2010-07-15T00:00:00Z,IDEPT2357,
NUS13062,,,1982-11-25T00:00:00Z,2012-12-16T00:00:00Z,IDEPT1533,
NUS13063,,,1982-04-07T00:00:00Z,2004-09-08T00:00:00Z,IDEPT1423,
NUS13064,,,1972-10-17T00:00:00Z,2004-08-23T00:00:00Z,IDEPT8313,
NUS13065,,,1993-12-13T00:00:00Z,1999-08-28T00:00:00Z,IDEPT2054,
NUS13066,,,1977-10-29T00:00:00Z,2013-07-13T00:00:00Z,IDEPT3115,
NUS13067,,,1975-02-28T00:00:00Z,2010-07-29T00:00:00Z,IDEPT1825,
NUS13068,,,1980-11-14T00:00:00Z,2010-03-11T00:00:00Z,IDEPT7783,
NUS13069,,,1992-09-30T00:00:00Z,2014-02-10T00:00:00Z,IDEPT1615,
NUS13070,,,1969-11-16T00:00:00Z,2012-08-10T00:00:00Z,IDEPT2357,
NUS13071,,,1970-12-14T00:00:00Z,1999-09-28T00:00:00Z,IDEPT1378,
NUS13072,,,1975-03-25T00:00:00Z,2009-10-28T00:00:00Z,IDEPT3062,
NUS13073,,,1987-03-02T00:00:00Z,2004-01-25T00:00:00Z,IDEPT1378,
NUS13074,,,1991-04-08T00:00:00Z,2011-10-14T00:00:00Z,IDEPT2357,
NUS13075,,,1976-04-11T00:00:00Z,2002-08-18T00:00:00Z,IDEPT5408,
NUS13076,,,1978-03-19T00:00:00Z,2001-06-02T00:00:00Z,IDEPT1367,
NUS13077,,,1982-12-10T00:00:00Z,2013-08-12T00:00:00Z,IDEPT4670,
NUS13078,,,1976-01-09T00:00:00Z,2002-05-22T00:00:00Z,IDEPT5881,
NUS13079,,,1987-06-17T00:00:00Z,2003-02-10T00:00:00Z,IDEPT1825,
NUS13080,,,1970-01-21T00:00:00Z,2003-07-31T00:00:00Z,IDEPT5881,
NUS13081,,,1986-09-29T00:00:00Z,2010-02-13T00:00:00Z,IDEPT5109,
NUS13082,,,1981-11-29T00:00:00Z,2012-12-31T00:00:00Z,IDEPT1537,
NUS13083,,,1988-09-25T00:00:00Z,2013-12-05T00:00:00Z,IDEPT1388,
NUS13084,,,1971-11-28T00:00:00Z,2013-03-27T00:00:00Z,IDEPT5881,
NUS13085,,,1991-08-09T00:00:00Z,2012-06-15T00:00:00Z,IDEPT3868,
NUS13086,,,1981-08-07T00:00:00Z,2002-05-28T00:00:00Z,IDEPT8379,
NUS13087,,,1969-09-05T00:00:00Z,2007-09-29T00:00:00Z,IDEPT2054,
NUS13088,,,1984-05-13T00:00:00Z,2003-10-24T00:00:00Z,IDEPT6347,
NUS13089,,,1978-10-20T00:00:00Z,2004-08-09T00:00:00Z,IDEPT6347,
NUS13090,,,1991-07-17T00:00:00Z,2007-11-15T00:00:00Z,IDEPT4132,
NUS13091,,,1973-11-07T00:00:00Z,2001-03-14T00:00:00Z,IDEPT1825,
NUS13092,,,1981-04-08T00:00:00Z,2005-02-05T00:00:00Z,IDEPT3868,
NUS13093,,,1987-04-25T00:00:00Z,2009-05-16T00:00:00Z,IDEPT5408,
NUS13094,,,1970-08-26T00:00:00Z,2007-10-23T00:00:00Z,IDEPT2357,
NUS13095,,,1970-08-11T00:00:00Z,2003-04-05T00:00:00Z,IDEPT5109,
NUS13096,,,1979-04-13T00:00:00Z,2013-12-08T00:00:00Z,IDEPT5528,
NUS13097,,,1981-07-20T00:00:00Z,2004-04-09T00:00:00Z,IDEPT5109,
NUS13098,,,1989-12-05T00:00:00Z,2001-08-19T00:00:00Z,IDEPT7626,
NUS13099,,,1975-05-08T00:00:00Z,1999-10-11T00:00:00Z,IDEPT2357,
NUS13100,,,1991-09-28T00:00:00Z,2005-03-01T00:00:00Z,IDEPT1677,
NUS13101,,,1970-08-16T00:00:00Z,2001-07-29T00:00:00Z,IDEPT7783,
NUS13102,,,1980-05-17T00:00:00Z,2007-01-13T00:00:00Z,IDEPT5109,
NUS13103,,,1971-12-02T00:00:00Z,2009-10-25T00:00:00Z,IDEPT2425,
NUS13104,,,1977-05-21T00:00:00Z,2003-03-25T00:00:00Z,IDEPT2054,
NUS13105,,,1988-05-11T00:00:00Z,2001-10-28T00:00:00Z,IDEPT4055,
NUS13106,,,1986-08-19T00:00:00Z,2010-05-24T00:00:00Z,IDEPT1537,
NUS13107,,,1977-03-15T00:00:00Z,2004-05-14T00:00:00Z,IDEPT1677,
NUS13108,,,1972-04-08T00:00:00Z,2006-04-01T00:00:00Z,IDEPT4132,
NUS13109,,,1971-03-22T00:00:00Z,2000-12-14T00:00:00Z,IDEPT1388,
NUS13110,,,1976-11-15T00:00:00Z,2014-07-01T00:00:00Z,IDEPT1677,
NUS13111,,,1991-08-14T00:00:00Z,2002-07-22T00:00:00Z,IDEPT2601,
NUS13112,,,1986-09-24T00:00:00Z,2003-07-04T00:00:00Z,IDEPT5127,
NUS13113,,,1992-01-14T00:00:00Z,2003-05-30T00:00:00Z,IDEPT8379,
NUS13114,,,1985-06-16T00:00:00Z,2012-03-14T00:00:00Z,IDEPT5127,
NUS13115,,,1983-06-21T00:00:00Z,2006-03-18T00:00:00Z,IDEPT3778,
NUS13116,,,1980-04-25T00:00:00Z,2005-04-18T00:00:00Z,IDEPT4938,
NUS13117,,,1984-09-06T00:00:00Z,2009-03-16T00:00:00Z,IDEPT1378,
NUS13118,,,1991-07-13T00:00:00Z,2012-02-11T00:00:00Z,IDEPT5408,
NUS13119,,,1978-10-11T00:00:00Z,2007-03-13T00:00:00Z,IDEPT4132,
NUS13120,,,1993-05-08T00:00:00Z,2010-12-23T00:00:00Z,IDEPT2601,
NUS13121,,,1994-01-21T00:00:00Z,2004-03-21T00:00:00Z,IDEPT1423,
NUS13122,,,1982-06-05T00:00:00Z,2011-09-03T00:00:00Z,IDEPT4055,
NUS13123,,,1983-04-21T00:00:00Z,2006-07-07T00:00:00Z,IDEPT1615,
NUS13124,,,1985-06-18T00:00:00Z,2003-09-21T00:00:00Z,IDEPT7005,
NUS13125,,,1990-10-05T00:00:00Z,2000-12-09T00:00:00Z,IDEPT7005,
NUS13126,,,1976-01-17T00:00:00Z,2005-11-09T00:00:00Z,IDEPT1533,
NUS13127,,,1985-08-14T00:00:00Z,2007-03-29T00:00:00Z,IDEPT1825,
NUS13128,,,1988-06-08T00:00:00Z,2001-12-21T00:00:00Z,IDEPT8598,
NUS13129,,,1987-10-29T00:00:00Z,2013-11-09T00:00:00Z,IDEPT1677,
NUS13130,,,1973-05-12T00:00:00Z,2008-02-10T00:00:00Z,IDEPT5408,
NUS13131,,,1975-06-24T00:00:00Z,2013-09-19T00:00:00Z,IDEPT2054,
NUS13132,,,1970-09-24T00:00:00Z,2000-03-10T00:00:00Z,IDEPT5528,
NUS13133,,,1984-01-27T00:00:00Z,2009-12-20T00:00:00Z,IDEPT1825,
NUS13134,,,1987-07-30T00:00:00Z,2012-11-21T00:00:00Z,IDEPT5408,
NUS13135,,,1986-05-05T00:00:00Z,1999-08-21T00:00:00Z,IDEPT4670,
NUS13136,,,1970-11-25T00:00:00Z,2002-12-20T00:00:00Z,IDEPT3062,
NUS13137,,,1992-09-21T00:00:00Z,2006-10-17T00:00:00Z,IDEPT2054,
NUS13138,,,1976-11-11T00:00:00Z,2006-09-07T00:00:00Z,IDEPT1677,
NUS13139,,,1976-12-01T00:00:00Z,2001-06-07T00:00:00Z,IDEPT5408,
NUS13140,,,1990-11-22T00:00:00Z,2006-06-29T00:00:00Z,IDEPT3115,
NUS13141,,,1986-04-01T00:00:00Z,2004-10-14T00:00:00Z,IDEPT5127,
NUS13142,,,1987-05-30T00:00:00Z,2010-07-29T00:00:00Z,IDEPT8313,
NUS13143,,,1991-03-16T00:00:00Z,2000-04-16T00:00:00Z,IDEPT4055,
NUS13144,,,1973-02-23T00:00:00Z,2008-04-26T00:00:00Z,IDEPT1677,
NUS13145,,,1976-10-01T00:00:00Z,2004-11-26T00:00:00Z,IDEPT5528,
NUS13146,,,1981-04-28T00:00:00Z,2014-02-12T00:00:00Z,IDEPT1533,
NUS13147,,,1991-01-26T00:00:00Z,2012-03-09T00:00:00Z,IDEPT3868,
NUS13148,,,1992-08-27T00:00:00Z,2010-03-23T00:00:00Z,IDEPT3868,
NUS13149,,,1980-04-13T00:00:00Z,2003-03-24T00:00:00Z,IDEPT8598,
NUS13150,,,1980-02-01T00:00:00Z,2008-10-01T00:00:00Z,IDEPT1533,
NUS13151,,,1974-01-15T00:00:00Z,2007-09-20T00:00:00Z,IDEPT1825,
NUS13152,,,1987-12-14T00:00:00Z,2004-04-19T00:00:00Z,IDEPT1423,
NUS13153,,,1993-01-10T00:00:00Z,2002-02-19T00:00:00Z,IDEPT4055,
NUS13154,,,1975-10-05T00:00:00Z,2006-02-03T00:00:00Z,IDEPT2425,
NUS13155,,,1983-11-03T00:00:00Z,2002-04-21T00:00:00Z,IDEPT1537,
NUS13156,,,1980-10-25T00:00:00Z,2003-08-19T00:00:00Z,IDEPT4938,
NUS13157,,,1990-04-09T00:00:00Z,2013-04-03T00:00:00Z,IDEPT1537,
NUS13158,,,1976-01-18T00:00:00Z,2010-10-21T00:00:00Z,IDEPT3868,
NUS13159,,,1979-04-16T00:00:00Z,2001-04-18T00:00:00Z,IDEPT1388,
NUS13160,,,1990-01-03T00:00:00Z,2004-05-24T00:00:00Z,IDEPT7783,
NUS13161,,,1994-01-20T00:00:00Z,2002-05-31T00:00:00Z,IDEPT1537,
NUS13162,,,1982-01-08T00:00:00Z,2007-08-01T00:00:00Z,IDEPT1142,
NUS13163,,,1992-06-28T00:00:00Z,2010-07-24T00:00:00Z,IDEPT4132,
NUS13164,,,1977-07-16T00:00:00Z,2013-11-05T00:00:00Z,IDEPT2601,
NUS13165,,,1970-05-06T00:00:00Z,2002-01-13T00:00:00Z,IDEPT4670,
NUS13166,,,1976-09-22T00:00:00Z,2008-07-11T00:00:00Z,IDEPT1825,
NUS13167,,,1990-12-19T00:00:00Z,2002-11-16T00:00:00Z,IDEPT8313,
NUS13168,,,1975-11-06T00:00:00Z,2008-12-23T00:00:00Z,IDEPT4670,
NUS13169,,,1974-04-24T00:00:00Z,2004-05-18T00:00:00Z,IDEPT7783,
NUS13170,,,1992-06-08T00:00:00Z,2003-03-19T00:00:00Z,IDEPT4132,
NUS13171,,,1992-06-10T00:00:00Z,2000-09-23T00:00:00Z,IDEPT3115,
NUS13172,,,1984-10-09T00:00:00Z,2004-11-16T00:00:00Z,IDEPT2601,
NUS13173,,,1981-10-27T00:00:00Z,2000-11-16T00:00:00Z,IDEPT1378,
NUS13174,,,1978-09-06T00:00:00Z,2013-03-08T00:00:00Z,IDEPT2054,
NUS13175,,,1992-07-09T00:00:00Z,2000-07-01T00:00:00Z,IDEPT1423,
NUS13176,,,1990-03-10T00:00:00Z,2009-12-28T00:00:00Z,IDEPT3778,
NUS13177,,,1978-11-14T00:00:00Z,2014-05-17T00:00:00Z,IDEPT3062,
NUS13178,,,1974-08-27T00:00:00Z,2001-06-05T00:00:00Z,IDEPT1537,
NUS13179,,,1990-10-04T00:00:00Z,2010-01-29T00:00:00Z,IDEPT7783,
NUS13180,,,1989-08-25T00:00:00Z,2012-05-19T00:00:00Z,IDEPT5408,
NUS13181,,,1976-03-08T00:00:00Z,2011-08-05T00:00:00Z,IDEPT2357,
NUS13182,,,1972-05-18T00:00:00Z,2003-03-22T00:00:00Z,IDEPT1533,
NUS13183,,,1987-09-23T00:00:00Z,2002-12-12T00:00:00Z,IDEPT4670,
NUS13184,,,1972-08-10T00:00:00Z,2003-10-01T00:00:00Z,IDEPT2054,
NUS13185,,,1993-08-24T00:00:00Z,2009-10-11T00:00:00Z,IDEPT3062,
NUS13186,,,1978-01-05T00:00:00Z,2012-09-11T00:00:00Z,IDEPT1142,
NUS13187,,,1984-12-20T00:00:00Z,2013-09-25T00:00:00Z,IDEPT5127,
NUS13188,,,1977-07-09T00:00:00Z,2013-08-13T00:00:00Z,IDEPT7783,
NUS13189,,,1991-07-15T00:00:00Z,2010-02-18T00:00:00Z,IDEPT8598,
NUS13190,,,1979-12-10T00:00:00Z,2010-10-04T00:00:00Z,IDEPT2357,
NUS13191,,,1973-12-30T00:00:00Z,2008-07-10T00:00:00Z,IDEPT1388,
NUS13192,,,1992-05-03T00:00:00Z,1999-10-05T00:00:00Z,IDEPT1367,
NUS13193,,,1987-02-24T00:00:00Z,2005-10-16T00:00:00Z,IDEPT1615,
NUS13194,,,1983-06-09T00:00:00Z,2001-07-06T00:00:00Z,IDEPT8379,
NUS13195,,,1978-04-09T00:00:00Z,2000-04-17T00:00:00Z,IDEPT7005,
NUS13196,,,1977-05-01T00:00:00Z,2001-07-15T00:00:00Z,IDEPT1142,
NUS13197,,,1982-06-29T00:00:00Z,2007-10-02T00:00:00Z,IDEPT3062,
NUS13198,,,1984-02-10T00:00:00Z,2000-02-03T00:00:00Z,IDEPT3062,
NUS13199,,,1970-08-28T00:00:00Z,2007-02-11T00:00:00Z,IDEPT4132,
NUS13200,,,1979-05-06T00:00:00Z,2004-01-11T00:00:00Z,IDEPT3778,
NUS13201,,,1973-01-16T00:00:00Z,2000-03-24T00:00:00Z,IDEPT6347,
NUS13202,,,1975-05-14T00:00:00Z,2003-06-26T00:00:00Z,IDEPT8598,
NUS13203,,,1979-01-29T00:00:00Z,2003-04-08T00:00:00Z,IDEPT2054,
NUS13204,,,1990-08-27T00:00:00Z,1999-09-28T00:00:00Z,IDEPT1537,
NUS13205,,,1969-10-24T00:00:00Z,2003-01-10T00:00:00Z,IDEPT1388,
NUS13206,,,1970-07-30T00:00:00Z,2013-02-18T00:00:00Z,IDEPT1378,
NUS13207,,,1969-11-28T00:00:00Z,2011-05-04T00:00:00Z,IDEPT4670,
NUS13208,,,1983-12-07T00:00:00Z,2003-07-14T00:00:00Z,IDEPT4055,
NUS13209,,,1985-06-14T00:00:00Z,2012-12-25T00:00:00Z,IDEPT8313,
NUS13210,,,1972-01-09T00:00:00Z,2003-08-12T00:00:00Z,IDEPT2054,
NUS13211,,,1980-02-17T00:00:00Z,2002-08-20T00:00:00Z,IDEPT1677,
NUS13212,,,1970-10-23T00:00:00Z,2012-03-24T00:00:00Z,IDEPT1423,
NUS13213,,,1977-01-14T00:00:00Z,2002-05-16T00:00:00Z,IDEPT7005,
NUS13214,,,1977-10-02T00:00:00Z,2003-09-06T00:00:00Z,IDEPT1367,
NUS13215,,,1983-06-05T00:00:00Z,2014-03-05T00:00:00Z,IDEPT6347,
NUS13216,,,1970-11-29T00:00:00Z,2011-06-06T00:00:00Z,IDEPT6347,
NUS13217,,,1979-06-25T00:00:00Z,2006-04-27T00:00:00Z,IDEPT5127,
NUS13218,,,1992-08-12T00:00:00Z,2002-11-22T00:00:00Z,IDEPT2425,
NUS13219,,,1985-07-21T00:00:00Z,2004-12-30T00:00:00Z,IDEPT1388,
NUS13220,,,1993-03-10T00:00:00Z,2012-06-07T00:00:00Z,IDEPT5408,
NUS13221,,,1993-02-13T00:00:00Z,2008-02-18T00:00:00Z,IDEPT2357,
NUS13222,,,1975-12-24T00:00:00Z,2010-06-01T00:00:00Z,IDEPT1423,
NUS13223,,,1982-04-24T00:00:00Z,2007-09-23T00:00:00Z,IDEPT5528,
NUS13224,,,1991-02-10T00:00:00Z,2005-01-26T00:00:00Z,IDEPT1378,
NUS13225,,,1985-09-18T00:00:00Z,2004-06-20T00:00:00Z,IDEPT1825,
NUS13226,,,1975-11-05T00:00:00Z,2005-04-22T00:00:00Z,IDEPT1423,
NUS13227,,,1987-08-29T00:00:00Z,2000-10-21T00:00:00Z,IDEPT2054,
NUS13228,,,1975-10-08T00:00:00Z,2005-03-24T00:00:00Z,IDEPT7005,
NUS13229,,,1979-01-28T00:00:00Z,2011-10-17T00:00:00Z,IDEPT8313,
NUS13230,,,1982-11-02T00:00:00Z,2006-06-11T00:00:00Z,IDEPT2425,
NUS13231,,,1985-08-06T00:00:00Z,2010-10-06T00:00:00Z,IDEPT8313,
NUS13232,,,1973-08-14T00:00:00Z,2001-09-10T00:00:00Z,IDEPT8313,
NUS13233,,,1989-08-23T00:00:00Z,2012-11-11T00:00:00Z,IDEPT5408,
NUS13234,,,1969-10-25T00:00:00Z,2007-09-27T00:00:00Z,IDEPT7005,
