Employee ID,Employee Name,NRIC,DOB,DOJ,Department_ID,Modules Taught
NUS12758,Jenny Adams,XXXXX417A,1972-02-17T00:00:00Z,2012-05-10T00:00:00Z,Built Environment,BPS5224
NUS12759,Tammy Hudson,XXXXX946A,1994-07-17T00:00:00Z,2007-11-15T00:00:00Z,NUS-ISS,SA4111
NUS12760,John Daniels,XXXXX514A,1978-10-14T00:00:00Z,2013-06-07T00:00:00Z,FoL Dean's Office,LCJ5001
NUS12761,Christopher Day,XXXXX859A,1987-10-28T00:00:00Z,2003-05-13T00:00:00Z,Chinese Studies,CH3293
NUS12762,Pamela Gould,XXXXX745A,1989-06-30T00:00:00Z,2004-04-17T00:00:00Z,Mathematics,MA3205
NUS12763,Marie Berg,XXXXX499A,1991-01-13T00:00:00Z,2002-12-03T00:00:00Z,NUS College Dean's Office,NHS4001B
NUS12764,Devin Colon,XXXXX223A,1986-05-07T00:00:00Z,2005-02-18T00:00:00Z,Chemistry,CM4225
NUS12765,Cynthia Carter,XXXXX811A,1988-02-27T00:00:00Z,2013-12-23T00:00:00Z,Chinese Studies,INT3202
NUS12766,Jon Brown,XXXXX816A,1977-04-14T00:00:00Z,2003-08-23T00:00:00Z,Information Systems and Analytics,IS3106
NUS12767,Suzanne Mclean,XXXXX894A,1990-06-11T00:00:00Z,1999-08-25T00:00:00Z,Centre for Language Studies,LAV4202HM
NUS12768,Amy Graves,XXXXX750A,1990-06-08T00:00:00Z,2001-08-18T00:00:00Z,Chemical and Biomolecular Engineering,CN6020
NUS12769,Michael Rodriguez,XXXXX123A,1970-12-23T00:00:00Z,2002-10-07T00:00:00Z,SCALE Dean's Office,TME3122
NUS12770,Patrick Williams,XXXXX637A,1970-11-26T00:00:00Z,2007-07-12T00:00:00Z,BIZ Dean's Office,BWS3804
NUS12771,Brandon Christian,XXXXX581A,1972-12-06T00:00:00Z,2004-05-20T00:00:00Z,Real Estate,RE3701
NUS12772,Melissa Burke,XXXXX488A,1979-01-20T00:00:00Z,2000-12-30T00:00:00Z,Mathematics,MA5401
NUS12773,Jonathan Goodman,XXXXX700A,1992-08-17T00:00:00Z,2002-11-26T00:00:00Z,FoL Dean's Office,LL4094BV
NUS12774,Denise Pham,XXXXX444A,1979-07-09T00:00:00Z,2010-03-27T00:00:00Z,Malay Studies,MS2211
NUS12775,Gerald Robles,XXXXX191A,1987-11-27T00:00:00Z,2003-07-21T00:00:00Z,NUS-ISS,DL5201
NUS12776,Lindsey Ramsey,XXXXX441A,1990-03-05T00:00:00Z,2013-07-13T00:00:00Z,FoL Dean's Office,LLJ5099
NUS12777,Michael Mullins,XXXXX624A,1978-04-23T00:00:00Z,2001-11-02T00:00:00Z,Mechanical Engineering,ME4262
NUS12778,Ryan Clark MD,XXXXX157A,1978-10-19T00:00:00Z,2004-09-12T00:00:00Z,FoL Dean's Office,LL6402
NUS12779,Tami Andrade,XXXXX341A,1987-11-04T00:00:00Z,2006-12-02T00:00:00Z,Malay Studies,MS2210
NUS12780,Jesse Young,XXXXX222A,1992-07-31T00:00:00Z,2008-07-14T00:00:00Z,BIZ Dean's Office,BMA5271
NUS12781,Robert Clark,XXXXX275A,1992-04-18T00:00:00Z,2014-04-07T00:00:00Z,YSTCM Dean's Office,MUA5115
NUS12782,Ricky Hull,XXXXX831A,1978-07-26T00:00:00Z,2006-11-06T00:00:00Z,Economics,EC5102R
NUS12783,Jeffrey Moreno,XXXXX206A,1981-05-23T00:00:00Z,2006-06-24T00:00:00Z,Yale-NUS College,YHU3397
NUS12784,Andrew Miller,XXXXX617A,1985-10-29T00:00:00Z,2010-07-04T00:00:00Z,FoL Dean's Office,LL5109V
NUS12785,Rebecca Dillon,XXXXX196A,1974-12-02T00:00:00Z,2000-05-28T00:00:00Z,BIZ Dean's Office,DMB1203MNO
NUS12786,Ryan Collins,XXXXX773A,1975-01-28T00:00:00Z,2006-02-21T00:00:00Z,Real Estate,RE6005
NUS12787,Justin Perez,XXXXX136A,1980-01-06T00:00:00Z,1999-10-21T00:00:00Z,Chemistry,CM3288R
NUS12788,Tyler Howell,XXXXX564A,1973-05-18T00:00:00Z,2007-07-18T00:00:00Z,Computer Science,CS2040
NUS12789,Ian Wilson,XXXXX232A,1993-07-30T00:00:00Z,2008-04-23T00:00:00Z,FoL Dean's Office,LL5525
NUS12790,Cameron Hernandez,XXXXX487A,1988-11-05T00:00:00Z,2009-06-14T00:00:00Z,YSTCM Dean's Office,MUA2256A
NUS12791,Jacqueline Hernandez,XXXXX443A,1981-03-07T00:00:00Z,2005-05-16T00:00:00Z,FoL Dean's Office,LLJ5032
NUS12792,Christopher Miller,XXXXX431A,1987-08-07T00:00:00Z,2004-09-10T00:00:00Z,Yale-NUS College,YSS4224
NUS12793,Monica Williams,XXXXX187A,1992-07-13T00:00:00Z,2003-03-31T00:00:00Z,YSTCM Dean's Office,MUA4196
NUS12794,Cynthia White,XXXXX274A,1980-01-14T00:00:00Z,2012-03-14T00:00:00Z,Physics,PC5209
NUS12795,Crystal Leon,XXXXX619A,1986-11-19T00:00:00Z,2007-03-21T00:00:00Z,Marketing,MKT4761F
NUS12796,Alexandra Brown,XXXXX514A,1975-08-04T00:00:00Z,2004-05-31T00:00:00Z,Centre for Language Studies,LAK3202
NUS12797,Tyler Frost,XXXXX292A,1978-02-04T00:00:00Z,2010-07-01T00:00:00Z,BIZ Dean's Office,BMC5037
NUS12798,Maria Wallace,XXXXX542A,1981-04-16T00:00:00Z,1999-07-20T00:00:00Z,CDE Dean's Office,CDE2502
NUS12799,Chad Williams,XXXXX553A,1986-06-07T00:00:00Z,2001-08-08T00:00:00Z,SCALE Dean's Office,TSC3223
NUS12800,Stephanie Klein,XXXXX201A,1993-02-13T00:00:00Z,2007-02-06T00:00:00Z,Information Systems and Analytics,IS6003
NUS12801,Danielle Potter,XXXXX330A,1982-06-15T00:00:00Z,2006-09-04T00:00:00Z,Psychology,UTOA2001PL
NUS12802,Valerie Everett MD,XXXXX501A,1988-04-30T00:00:00Z,2009-02-07T00:00:00Z,FoL Dean's Office,LLD5034V
NUS12803,Jessica Morgan,XXXXX847A,1982-07-09T00:00:00Z,2012-01-14T00:00:00Z,FoL Dean's Office,LC1003
NUS12804,Deborah Schmitt,XXXXX929A,1979-10-05T00:00:00Z,2001-09-18T00:00:00Z,Chemical and Biomolecular Engineering,CN5162
NUS12805,Benjamin Lopez,XXXXX433A,1987-03-27T00:00:00Z,2006-09-17T00:00:00Z,Industrial Design,ID5356
NUS12806,Michael Weaver,XXXXX903A,1981-10-23T00:00:00Z,2004-12-24T00:00:00Z,YSTCM Dean's Office,MUA3161
NUS12807,Adrian Jones,XXXXX188A,1972-04-26T00:00:00Z,2006-09-16T00:00:00Z,NUS Enterprise Academy,ETP4212
NUS12808,Barry Colon,XXXXX889A,1972-02-01T00:00:00Z,2000-06-27T00:00:00Z,Mechanical Engineering,ME5517
NUS12809,Bobby Lopez,XXXXX796A,1981-11-24T00:00:00Z,2000-10-28T00:00:00Z,SCALE Dean's Office,GEX1009T
NUS12810,Joseph Rojas,XXXXX843A,1976-04-22T00:00:00Z,2001-11-26T00:00:00Z,Chua Thian Poh Comm Leader Center,CLC3307
NUS12811,Benjamin Fletcher,XXXXX354A,1993-08-25T00:00:00Z,2005-03-26T00:00:00Z,Civil and Environmental Engineering,ESE5001
NUS12812,Elizabeth Lowe,XXXXX168A,1973-08-03T00:00:00Z,2003-08-19T00:00:00Z,Physics,PC3193
NUS12813,William Smith,XXXXX326A,1981-12-30T00:00:00Z,2005-09-17T00:00:00Z,Mathematics,MA1301
NUS12814,Daniel Collins,XXXXX174A,1981-10-30T00:00:00Z,2014-01-24T00:00:00Z,History,HY5409
NUS12815,Anthony Harrell,XXXXX693A,1970-11-02T00:00:00Z,2010-10-22T00:00:00Z,NUS Enterprise Academy,ETP3201I
NUS12816,Debra Avery,XXXXX554A,1977-03-03T00:00:00Z,2008-06-21T00:00:00Z,FoL Dean's Office,LL5485X
NUS12817,Michael Fisher,XXXXX679A,1973-08-09T00:00:00Z,2004-12-27T00:00:00Z,Biological Sciences,LSM2252
NUS12818,Amy Allen,XXXXX316A,1979-01-12T00:00:00Z,2008-07-21T00:00:00Z,CDE Dean's Office,CDE5311
NUS12819,Eric Sullivan,XXXXX286A,1992-02-16T00:00:00Z,2002-08-20T00:00:00Z,Food Science and Technology,FST3312
NUS12820,Jennifer Soto,XXXXX226A,1990-07-07T00:00:00Z,2004-10-19T00:00:00Z,SSH School of Public Health Dean's Office,SPH5312
NUS12821,Denise Mitchell,XXXXX556A,1993-02-25T00:00:00Z,2006-04-18T00:00:00Z,BIZ Dean's Office,DMB1203DAO
NUS12822,Tiffany Gomez,XXXXX791A,1970-02-14T00:00:00Z,2003-03-14T00:00:00Z,SCALE Dean's Office,TIC4304
NUS12823,Kelly Wong,XXXXX987A,1990-04-09T00:00:00Z,2011-07-31T00:00:00Z,Physiology,HSI2002
NUS12824,Brian Campbell,XXXXX327A,1980-07-27T00:00:00Z,2005-05-22T00:00:00Z,YSTCM Dean's Office,MUA3109
NUS12825,Alison Oliver,XXXXX979A,1981-08-27T00:00:00Z,2012-12-01T00:00:00Z,YSTCM Dean's Office,GEX1022
NUS12826,Ashley Woods,XXXXX571A,1988-11-30T00:00:00Z,2007-07-15T00:00:00Z,Political Science,PS4881DHM
NUS12827,Sara Mendoza,XXXXX286A,1973-10-27T00:00:00Z,2003-12-29T00:00:00Z,Social Work,SW4232
NUS12828,William Velazquez,XXXXX438A,1978-06-14T00:00:00Z,1999-08-28T00:00:00Z,Yale-NUS College,YSS3314
NUS12829,John Bishop,XXXXX851A,1994-07-05T00:00:00Z,2013-05-19T00:00:00Z,Physics,PC5221
NUS12830,Thomas Cohen,XXXXX536A,1973-05-05T00:00:00Z,2011-08-25T00:00:00Z,History,HY2235
NUS12831,Kathryn Zuniga,XXXXX576A,1969-08-25T00:00:00Z,2010-04-25T00:00:00Z,Statistics and Data Science,UTOS2201S
NUS12832,David Boyer,XXXXX464A,1981-12-02T00:00:00Z,2006-01-15T00:00:00Z,Yale-NUS College,YHU4240
NUS12833,Ashley Garrett,XXXXX907A,1987-03-26T00:00:00Z,2013-09-11T00:00:00Z,Yale-NUS College,YIR3301G
NUS12834,Sarah Walker,XXXXX417A,1972-01-31T00:00:00Z,1999-10-23T00:00:00Z,Information Systems and Analytics,IS5451
NUS12835,Joshua Scott,XXXXX298A,1972-09-14T00:00:00Z,2003-05-02T00:00:00Z,Computer Science,CS4242
NUS12836,Christine Tran,XXXXX285A,1991-04-21T00:00:00Z,2012-07-26T00:00:00Z,Electrical and Computer Engineering,EE5518
NUS12837,Michelle Wood,XXXXX585A,1980-08-23T00:00:00Z,2007-07-31T00:00:00Z,Civil and Environmental Engineering,CE4104
NUS12838,Dustin Rodriguez,XXXXX857A,1972-02-25T00:00:00Z,2008-09-16T00:00:00Z,YSTCM Dean's Office,MUL2110
NUS12839,Casey Jones,XXXXX683A,1976-07-20T00:00:00Z,2005-12-14T00:00:00Z,LKYSPP Dean's Office,PP5906
NUS12840,Tracy Gonzalez,XXXXX340A,1986-09-17T00:00:00Z,2006-11-13T00:00:00Z,Centre for Language Studies,LAM4201HM
NUS12841,Jamie Price DDS,XXXXX514A,1982-01-07T00:00:00Z,2012-03-31T00:00:00Z,LKYSPP Dean's Office,PP5406
NUS12842,Jill Mooney,XXXXX485A,1984-12-31T00:00:00Z,2007-08-17T00:00:00Z,Economics,EC4354HM
NUS12843,Jesse Perez,XXXXX341A,1981-12-05T00:00:00Z,2005-06-29T00:00:00Z,Biological Sciences,FSC5203
NUS12844,Joseph Arroyo,XXXXX725A,1978-06-03T00:00:00Z,2008-01-19T00:00:00Z,Civil and Environmental Engineering,CE5010B
NUS12845,Michael Chapman,XXXXX702A,1976-08-11T00:00:00Z,2000-06-22T00:00:00Z,English,TPS5202
NUS12846,Anita Brown,XXXXX866A,1970-01-12T00:00:00Z,2002-11-02T00:00:00Z,SCALE Dean's Office,TME3241
NUS12847,Jason Key,XXXXX953A,1979-01-12T00:00:00Z,2010-07-20T00:00:00Z,FoL Dean's Office,LL4528V
NUS12848,Karen Duncan,XXXXX420A,1989-06-23T00:00:00Z,2001-09-25T00:00:00Z,NUS Medicine Dean's Office,CDM5101
NUS12849,Erin Hunter,XXXXX592A,1990-08-13T00:00:00Z,2013-04-15T00:00:00Z,FoL Dean's Office,LL5295
NUS12850,Colleen Rodriguez,XXXXX127A,1986-07-23T00:00:00Z,2008-05-09T00:00:00Z,Economics,EC4362
NUS12851,Danielle Perkins,XXXXX153A,1994-02-14T00:00:00Z,2004-03-12T00:00:00Z,Psychology,PL6208
NUS12852,Julie Montes,XXXXX482A,1984-12-16T00:00:00Z,2009-12-20T00:00:00Z,Mathematics,MA2104
NUS12853,Rebecca Hays,XXXXX480A,1988-01-19T00:00:00Z,2001-02-14T00:00:00Z,Duke-NUS Dean's Office,GMS6813
NUS12854,Kristy Smith,XXXXX334A,1975-03-23T00:00:00Z,2013-07-27T00:00:00Z,NUSGS Dean’s Office,GS5002
NUS12855,Erika Sampson,XXXXX909A,1993-09-03T00:00:00Z,2002-06-07T00:00:00Z,BIZ Dean's Office,BMG5205
NUS12856,Michael Garcia,XXXXX315A,1970-09-19T00:00:00Z,2009-10-05T00:00:00Z,Chinese Studies,CH4660HM
NUS12857,Kathy Rowe,XXXXX457A,1989-08-29T00:00:00Z,2007-04-30T00:00:00Z,Yale-NUS College,YIR3318G
NUS12858,Joseph Hernandez,XXXXX256A,1988-04-18T00:00:00Z,2000-11-20T00:00:00Z,Yale-NUS College,YIR4301G
NUS12859,Christopher Cantu,XXXXX236A,1977-11-11T00:00:00Z,2008-09-14T00:00:00Z,Alice Lee Center for Nursing Studies,NUR5801G
NUS12860,Nicole Wade,XXXXX995A,1986-06-29T00:00:00Z,2006-10-24T00:00:00Z,SCALE Dean's Office,TIE2030
NUS12861,Eric Smith,XXXXX144A,1985-11-08T00:00:00Z,2009-08-06T00:00:00Z,Geography,GE4218HM
NUS12862,Lindsey Horton,XXXXX402A,1983-01-12T00:00:00Z,2002-10-14T00:00:00Z,Electrical and Computer Engineering,EE4511
NUS12863,Alyssa Jones,XXXXX386A,1977-08-24T00:00:00Z,2000-07-03T00:00:00Z,Political Science,GL4401
NUS12864,Michael Simpson,XXXXX377A,1978-04-06T00:00:00Z,2009-12-18T00:00:00Z,Chemical and Biomolecular Engineering,SH5002
NUS12865,Shirley Glover,XXXXX319A,1982-09-12T00:00:00Z,2010-06-06T00:00:00Z,FoL Dean's Office,LL4359Z
NUS12866,Maurice Porter,XXXXX876A,1973-04-03T00:00:00Z,1999-12-25T00:00:00Z,Office of the Provost,DMX1107
NUS12867,Samantha Perez,XXXXX644A,1979-05-03T00:00:00Z,2011-01-03T00:00:00Z,PharmacyandPharmaceuticalScience,PHS2102
NUS12868,Cole Landry,XXXXX280A,1991-09-11T00:00:00Z,2002-06-26T00:00:00Z,Materials Science and Engineering,MLE5240
NUS12869,Steven Underwood,XXXXX701A,1975-08-25T00:00:00Z,2009-04-07T00:00:00Z,History,HY5207
NUS12870,Elizabeth Rowland,XXXXX261A,1971-08-14T00:00:00Z,2006-08-03T00:00:00Z,Psychology,PL4234HM
NUS12871,Susan Thomas,XXXXX267A,1983-10-13T00:00:00Z,2002-07-06T00:00:00Z,BIZ Dean's Office,BMF5391C
NUS12872,Rachel Smith,XXXXX973A,1971-07-26T00:00:00Z,2011-04-25T00:00:00Z,Communications and New Media,NM4206HM
NUS12873,Kayla Oneal,XXXXX562A,1993-07-28T00:00:00Z,2000-03-30T00:00:00Z,Electrical and Computer Engineering,EE5508
NUS12874,Kara Hayes,XXXXX580A,1971-03-25T00:00:00Z,2005-12-02T00:00:00Z,Physics,PC5204B
NUS12875,Elizabeth Love,XXXXX667A,1982-04-14T00:00:00Z,2005-04-14T00:00:00Z,History,GES1012
NUS12876,Michelle Freeman,XXXXX626A,1972-05-03T00:00:00Z,2002-04-28T00:00:00Z,FoL Dean's Office,LL5043
NUS12877,Krista Jacobs,XXXXX954A,1977-01-01T00:00:00Z,2012-05-16T00:00:00Z,Psychology,PL4251HM
NUS12878,William Erickson,XXXXX881A,1981-05-13T00:00:00Z,2000-03-16T00:00:00Z,Chinese Studies,CHC5307
NUS12879,Kenneth Ruiz MD,XXXXX881A,1977-02-10T00:00:00Z,2008-04-18T00:00:00Z,Physics,HSI2013
NUS12880,Jamie Kirk,XXXXX900A,1980-07-27T00:00:00Z,2005-01-06T00:00:00Z,Geography,GEH1022
NUS12881,Valerie Zavala,XXXXX854A,1990-10-06T00:00:00Z,2010-09-22T00:00:00Z,Division of Graduate Medical Studies,AUD5115
NUS12882,Deanna Johnson,XXXXX901A,1984-02-23T00:00:00Z,2000-01-05T00:00:00Z,FoS Dean's Office,SP2201
NUS12883,Christopher Cummings,XXXXX845A,1979-12-09T00:00:00Z,2002-11-09T00:00:00Z,BIZ Dean's Office,BMA5539
NUS12884,Lisa Carrillo,XXXXX687A,1991-12-28T00:00:00Z,2001-04-05T00:00:00Z,Computer Science,CS4239
NUS12885,Katie Butler,XXXXX580A,1979-06-30T00:00:00Z,2014-04-27T00:00:00Z,PharmacyandPharmaceuticalScience,PR5134
NUS12886,Jennifer Pollard,XXXXX696A,1993-01-09T00:00:00Z,2004-02-07T00:00:00Z,Center for Engl Lang Comms,UTW1001T
NUS12887,Alexis Brooks,XXXXX254A,1979-12-28T00:00:00Z,2011-10-23T00:00:00Z,Yale-NUS College,YHU2268
NUS12888,Mark Bradshaw,XXXXX270A,1980-06-14T00:00:00Z,1999-07-20T00:00:00Z,English,TPS5203
NUS12889,Cynthia Nelson,XXXXX135A,1987-07-26T00:00:00Z,2004-12-29T00:00:00Z,Built Environment,PF2102
NUS12890,Tiffany Gonzalez,XXXXX347A,1974-12-21T00:00:00Z,2002-08-27T00:00:00Z,Economics,EC2205
NUS12891,Christopher Nolan,XXXXX917A,1984-08-12T00:00:00Z,2009-09-01T00:00:00Z,Yale-NUS College,YSS3259
NUS12892,Timothy Brown,XXXXX902A,1992-10-02T00:00:00Z,2010-01-28T00:00:00Z,Yale-NUS College,YIR3301
NUS12893,Mark Cook,XXXXX193A,1992-11-25T00:00:00Z,2008-06-10T00:00:00Z,History,HY4205HM
NUS12894,Benjamin Martin,XXXXX195A,1972-04-24T00:00:00Z,2011-05-06T00:00:00Z,Duke-NUS Dean's Office,GMS5701
NUS12895,Adam Hogan,XXXXX768A,1970-04-25T00:00:00Z,2007-04-15T00:00:00Z,Communications and New Media,ACE5401
NUS12896,Erin Swanson,XXXXX821A,1992-10-02T00:00:00Z,2005-09-21T00:00:00Z,Yale-NUS College,YSC2244
NUS12897,Dawn Vega,XXXXX623A,1983-04-03T00:00:00Z,2007-08-22T00:00:00Z,Psychology,PL4219HM
NUS12898,Sheila Jackson,XXXXX792A,1994-06-26T00:00:00Z,2001-04-23T00:00:00Z,Electrical and Computer Engineering,EE5002
NUS12899,Mary Fernandez,XXXXX426A,1982-07-10T00:00:00Z,2001-02-24T00:00:00Z,Division of Graduate Medical Studies,HM5107
NUS12900,Duane Rubio,XXXXX480A,1992-02-01T00:00:00Z,2001-09-18T00:00:00Z,Social Work,SW3103C
NUS12901,Vanessa Gutierrez,XXXXX794A,1971-12-30T00:00:00Z,2005-10-24T00:00:00Z,Civil and Environmental Engineering,ESE5003
NUS12902,Shelly Steele,XXXXX860A,1987-01-11T00:00:00Z,2003-09-24T00:00:00Z,FoL Dean's Office,LC1002I
NUS12903,Pamela Nash,XXXXX901A,1988-10-24T00:00:00Z,2009-04-02T00:00:00Z,Food Science and Technology,FST4312
NUS12904,George Watts,XXXXX892A,1972-06-03T00:00:00Z,2007-06-24T00:00:00Z,Japanese Studies,JSC5302
NUS12905,Steven Pope Jr.,XXXXX588A,1988-09-19T00:00:00Z,2009-08-27T00:00:00Z,Biological Sciences,BL5202A
NUS12906,Spencer Schultz,XXXXX630A,1978-07-17T00:00:00Z,2004-05-18T00:00:00Z,Centre for Language Studies,LAJ1201
NUS12907,Aimee Joyce,XXXXX931A,1980-11-04T00:00:00Z,2012-12-24T00:00:00Z,Center for Engl Lang Comms,UTW1001Q
NUS12908,Douglas George,XXXXX597A,1987-06-19T00:00:00Z,2001-09-26T00:00:00Z,SCALE Dean's Office,TCE4408
NUS12909,Heather Hendricks,XXXXX565A,1971-04-02T00:00:00Z,2001-04-22T00:00:00Z,Mathematics,MA1513
NUS12910,Andre Ray,XXXXX932A,1987-10-15T00:00:00Z,2014-02-08T00:00:00Z,Chemistry,CM3289R
NUS12911,James Bartlett,XXXXX732A,1991-06-23T00:00:00Z,2004-06-17T00:00:00Z,Mathematics,DSA5104
NUS12912,Shannon Owen,XXXXX666A,1990-07-12T00:00:00Z,2005-02-24T00:00:00Z,Social Work,SWM5106
NUS12913,Amy Valdez,XXXXX246A,1992-09-18T00:00:00Z,2001-04-06T00:00:00Z,NUS College Dean's Office,NPS2001A
NUS12914,Evelyn Castillo,XXXXX386A,1988-08-11T00:00:00Z,2000-08-29T00:00:00Z,FoL Dean's Office,LL4054
NUS12915,Steven Griffin,XXXXX558A,1976-08-30T00:00:00Z,2006-03-30T00:00:00Z,Division of Graduate Medical Studies,VM5101
NUS12916,Emily Carlson,XXXXX856A,1971-05-23T00:00:00Z,2005-02-26T00:00:00Z,Biological Sciences,LSM3266
NUS12917,Emily Kelley,XXXXX277A,1991-06-03T00:00:00Z,2001-07-06T00:00:00Z,Economics,ECA5304
NUS12918,David Martin,XXXXX179A,1972-01-21T00:00:00Z,2007-11-19T00:00:00Z,BIZ Dean's Office,DMB1204ACC
NUS12919,Sandra Clark,XXXXX462A,1973-02-01T00:00:00Z,2001-06-20T00:00:00Z,NUS Medicine Dean's Office,BIH5004
NUS12920,Scott Fletcher,XXXXX992A,1992-07-26T00:00:00Z,2013-05-12T00:00:00Z,FoL Dean's Office,LL5012
NUS12921,Sergio Ayers,XXXXX472A,1970-06-21T00:00:00Z,2001-01-22T00:00:00Z,Information Systems and Analytics,BT4103
NUS12922,Robert Johnson,XXXXX243A,1986-11-16T00:00:00Z,2009-11-19T00:00:00Z,Centre for Language Studies,LAG4202
NUS12923,Daniel Williams,XXXXX551A,1975-08-24T00:00:00Z,2006-06-17T00:00:00Z,Statistics and Data Science,ST5210
NUS12924,Steven Campbell,XXXXX175A,1982-02-14T00:00:00Z,2007-04-02T00:00:00Z,Civil and Environmental Engineering,CE5308A
NUS12925,Donald Cook,XXXXX611A,1978-12-18T00:00:00Z,2004-06-18T00:00:00Z,Food Science and Technology,FST3103
NUS12926,Steve Lewis,XXXXX191A,1990-10-11T00:00:00Z,2003-01-26T00:00:00Z,Biological Sciences,BL5311
NUS12927,Christopher Murphy,XXXXX627A,1987-12-15T00:00:00Z,2009-07-21T00:00:00Z,Economics,PE4402E
NUS12928,Rick Torres,XXXXX256A,1971-01-13T00:00:00Z,2011-06-08T00:00:00Z,Yale-NUS College,YSS3243
NUS12929,Cynthia Melendez,XXXXX507A,1986-02-08T00:00:00Z,2003-02-11T00:00:00Z,NUS-ISS,ISY5002
NUS12930,Alan Huynh,XXXXX803A,1989-03-17T00:00:00Z,2005-07-01T00:00:00Z,Biological Sciences,LSM2234
NUS12931,John Ortiz,XXXXX962A,1983-07-05T00:00:00Z,2000-11-23T00:00:00Z,Alice Lee Center for Nursing Studies,NUR5803G
NUS12932,Anne Jordan,XXXXX169A,1971-05-06T00:00:00Z,2007-01-25T00:00:00Z,Statistics and Data Science,DSA1101
NUS12933,Austin Carr,XXXXX978A,1993-09-20T00:00:00Z,2003-02-27T00:00:00Z,Physics,PC3411
NUS12934,Melanie Chavez,XXXXX531A,1969-10-15T00:00:00Z,2008-11-12T00:00:00Z,FASS DO/Office of Programmes,NHS3911EN
NUS12935,Melinda Little,XXXXX342A,1985-05-25T00:00:00Z,2013-04-28T00:00:00Z,BIZ Dean's Office,RE5014
NUS12936,Alisha Reyes,XXXXX615A,1984-06-17T00:00:00Z,2014-01-06T00:00:00Z,Yale-NUS College,YHU4278
NUS12937,Kimberly Allen,XXXXX671A,1972-08-10T00:00:00Z,2002-03-20T00:00:00Z,Alice Lee Center for Nursing Studies,NUR5702
NUS12938,Shannon Benjamin,XXXXX562A,1971-09-13T00:00:00Z,2014-06-16T00:00:00Z,Residential College 4,UTC2726
NUS12939,Thomas Thomas,XXXXX141A,1985-12-14T00:00:00Z,2005-06-04T00:00:00Z,SSH School of Public Health Dean's Office,SPH5315
NUS12940,Mark Johnson,XXXXX731A,1988-12-04T00:00:00Z,2003-12-23T00:00:00Z,Industrial Systems Engineering and Management,MT5026
NUS12941,Michael Espinoza,XXXXX759A,1985-12-24T00:00:00Z,2010-08-18T00:00:00Z,FoL Dean's Office,LL5309V
NUS12942,Kathleen Lawrence,XXXXX136A,1991-09-15T00:00:00Z,2004-03-10T00:00:00Z,Yale-NUS College,YIR4306G
NUS12943,Theresa Wilson,XXXXX467A,1990-12-14T00:00:00Z,2011-01-03T00:00:00Z,Yale-NUS College,YIR3307
NUS12944,Angela Gonzalez,XXXXX981A,1983-04-16T00:00:00Z,2008-04-14T00:00:00Z,Biological Sciences,FSC3101
NUS12945,Michael Hernandez,XXXXX874A,1982-02-03T00:00:00Z,2000-08-08T00:00:00Z,History,HY4401HM
NUS12946,Terry White,XXXXX783A,1976-05-04T00:00:00Z,2002-05-19T00:00:00Z,Communications and New Media,NMC5364
NUS12947,Sabrina Smith,XXXXX852A,1982-05-16T00:00:00Z,2007-11-05T00:00:00Z,BIZ Dean's Office,BWS3806
NUS12948,Brandy Chavez,XXXXX272A,1988-04-03T00:00:00Z,2010-01-24T00:00:00Z,Office of the Provost,DMX1501
NUS12949,Paige Green,XXXXX507A,1988-06-21T00:00:00Z,2008-12-10T00:00:00Z,Analytics and Operations,DOS4712
NUS12950,Brandon Mendez,XXXXX288A,1976-04-24T00:00:00Z,2000-10-18T00:00:00Z,Sociology and Anthropology,SC4204HM
NUS12951,Angela Cuevas,XXXXX174A,1988-11-08T00:00:00Z,2013-07-22T00:00:00Z,Mathematics,MA3252
NUS12952,Christopher Nicholson,XXXXX410A,1994-02-04T00:00:00Z,2014-05-20T00:00:00Z,Ridge View Residential College,RVC1001
NUS12953,Holly Jordan,XXXXX888A,1970-06-06T00:00:00Z,2002-01-25T00:00:00Z,Real Estate,RE3807
NUS12954,Kelly Hardy,XXXXX717A,1992-01-08T00:00:00Z,2005-12-11T00:00:00Z,Mechanical Engineering,ME6401
NUS12955,Ryan Wright,XXXXX820A,1982-10-12T00:00:00Z,2014-04-05T00:00:00Z,Division of Graduate Medical Studies,CAH5106
NUS12956,Matthew Booth,XXXXX910A,1993-09-20T00:00:00Z,2005-01-27T00:00:00Z,NUS College Dean's Office,NRM3301
NUS12957,Scott Hunt,XXXXX897A,1990-05-30T00:00:00Z,2003-07-31T00:00:00Z,Mathematics,MA4266
NUS12958,Steven Jones,XXXXX808A,1991-06-21T00:00:00Z,2010-03-03T00:00:00Z,Sociology and Anthropology,SC3216
NUS12959,George Williams,XXXXX496A,1984-06-18T00:00:00Z,2010-12-03T00:00:00Z,FASS DO/Office of Programmes,FAS2552
NUS12960,Jacqueline Rojas,XXXXX434A,1988-07-25T00:00:00Z,2003-05-17T00:00:00Z,Mechanical Engineering,ME5361
NUS12961,Alexandra Huff,XXXXX792A,1973-12-26T00:00:00Z,2009-09-03T00:00:00Z,BIZ Dean's Office,BWS3806
NUS12962,Melissa Morris,XXXXX820A,1973-03-02T00:00:00Z,2013-06-20T00:00:00Z,BIZ Dean's Office,BMS5407
NUS12963,Kristy Williams,XXXXX784A,1985-12-27T00:00:00Z,2003-05-12T00:00:00Z,Mechanobiology Institute (MBI),MB5104
